label	text_a	text_b
0	多久满	最便宜的是滨湖惠园
0	两个房子都有大税？？	请问您考虑几居室呀？
1	能不能看喃	这个房子有钥匙，可以看
0	周末方便看下吗	好的，方便留您一个电话吗？到时候约好后提前跟您说！😁
0	朝向马路？	单价便宜
0	南区还是北区？	装修不说多好，保养还可以
0	这个房子产权满几年啊？	这套房子不是房东名下唯一房产
0	天华北路？	您是想买个预算在多少的三房？
0	这个税费大概多少	你是买来自己居住的哇
0	明天方便看房吗	嗯嗯
0	先看房子	您先看一下
0	价格是不是还能谈啊	点下同意😂😂
1	不能贷款是吧	对
0	装修的怎么样	精装
0	我个人贷可以？	什么时候的事？
0	得周末了，我先选几套相中的，集中看一下	等您周末过来的时候我给您安排一下
0	可几套一起看	嗯
0	税费预计多少	您心里价位多少呢
1	觉得配套和学区都很好，就是离我上班远了点	您在哪里上班呢
1	您好，请问这个房子周边有哪些学校？	洋城岗小学
0	双税吗？	这个满二了
1	是南院还是北院？	南院
1	您好，请问这个房子周边有哪些学校？	还有九龙湖中心小学
0	采光可以吗	我可以带您去现场看看这套房子
0	不会挡么	嗯嗯
0	这个房子怎么有时候能看到，有时候看不到呢，在官网上	这套南向的您考虑吗
0	几栋 靠路边么	我来看下
0	晚上现在好看房子么	可以看的 姐
0	都有增值税吗	同小区还有一套216万的，
0	价格能谈吗	建议秒杀
1	这个小区对口什么初中	初中是对口进才的，这个房子的学区没有用过的
0	您好，请问这个房子周边有哪些学校？	就是户型，这种新点的两房，包括玲珑湾尚玲珑，御玲珑，都是做的不通透的
0	能不能看喃	 这个没关系，我可以用vr带你看看。
0	其他费用还有哪些？还有议价空间吗？	但是这个房子需要全款，更改一手合同
0	家具家电全带？能讲价吗？	109的这套现在在院里最划算
0	没有满五年，税贵吗	现在市场满五的很少
1	这个初中高中都是上哪个	国兴佳园这边初中上 付村中学，杨柳青中学     高中的话需要考
0	还能讲价吗？	现在是出租，有装修。
0	市北有对口的小学吗	差不多。今年把中山北路划为第三梯队了
0	为什么没电梯/建的时间很久？或偏僻配套设施不齐全？	特别便宜的有9000左右的，但是没有小区环境的那种
0	您好，请问这个房子周边有哪些学校？	您方便给我留个电话吗？有新上好房源的时候我第一时间联系您，平时不会打扰您的。
1	房子什么情况呢	满五年唯一的
0	您好，我想咨询#蜀镇·锦悦府#小区	目前蜀镇锦翰园有一套71.75平米，71万的好房
1	可以看房吗？	可以看，您什么时候过来看？
0	您好，请问这个房子周边有哪些学校？	小学和中学一体
0	你知道蓝田新建的那个盘吗	您看几室的呢
0	是商贷20年吗？?	那就得总价低
0	裸房最低多少钱	现在卖二手房哪有业主说多少钱就是多少钱的
0	这两套约个时间去看看	没在家
0	是有房产证的还是10月教房的	也是可以考虑的
1	这套房子是什么情况	这套房子是康桥月苑昨天晚上新出的，是楼梯中层，面积是72.27平，是毛坯装修的，看房方便
0	2楼那套在北区还是南区	好的
1	问下这个房子学区？	这房子是财小和八中的学区
0	有房本么？能不能贷款	的
0	能给我介绍下吗	有钥匙，您有时间，可以实地看看，
0	过两年了？	大概是明年年底
0	低楼层影响采光吗	没有大税
1	有税吗	这几个房本都不满2年，除了契税还有增值税
0	什么时候能够看房呢？	你好
1	桃园小区对口，川中南校吗	 小学对口实验，初中对口川南
0	业主的房子满几年了	你是想买江景房吗？
0	证过几	车位是免费的。
0	我想看看这个房子	您好，我看您还在看房子。买到合适的了么？我给您推荐几套可以么？
0	帮我看一下楼层高一点视线好一点的嘛？	有的
0	采光有没有什么问题，房子你去看过嘛	不靠
1	全款的话没有个税了是吗？	全款没有个税的
0	靠路吧	太火爆了，成交比较快
0	他这个116万，包含屋内家具吗	房主全屋定制，衣柜和榻榻米也都拿走
1	税有多少	6万左右
1	这个房最低什么价	具体得看你的付款方式
0	这个装修怎么样	厚德小学，龙岗园山实验中学
0	晚上看不到采光吧	您今晚出来看房吗姐？那个租户需要提前预约
0	这个房子是不是不满五 还有很多税	您方便把手机号给我一下吗？我可以帮您约一下这个房东，带您实地看一下房子，我平常不会打扰您的
0	其他的能看得见不。多找几套？	艾德公馆出来的房源很少
1	您好，请问这个房子周边有哪些学校？	国际学校
0	税是怎么算？	宝龙均价11500 楼层好的还要贵
0	装修都是老式装修了，但是家具啥的都是齐全	请问您考虑多大面积的
0	现在看房可以吗？	我马上到店～ 您大概几点到
0	我想看看房子	这是总价100万左右的房子，您可以看看～
0	必须全款么	如果全款那最好
0	东边还是西边	对的
0	您好，我正在看恒鼎博邑郡的房子	我给你算算
0	房子现在什么情况	您最近有时间来看看嘛
1	到时候看看	嗯嗯
0	这个是几期？	最中间的哪一栋
1	有没有税	就契税和个税
1	什么时候可以看	120万随时都可以，128万要约下。包租出去的。你今天有时间吗？我约下呢
1	下午可以看吗	我约3点到3点半可以不
1	这个税费多少？小产权哦	没有增值税
0	您好，请问这个房子周边有哪些学校？	这套房子属于居住公寓，不是住宅，无法落户上学
0	您好，请问这个房子周边有哪些学校？	有什么可以帮到您的呢
0	您好，我正在看造甲南里的房子	暂时应该不会的
0	在小区的什么位置	小区环境不错，但是好户型不多
1	是融创春风十里的什么苑	云帆苑
0	这个房子是几期的呢	这个房子的话之前是租给包租公司了
0	现在可以看房吗	老师您稍等
1	什么时间能看	您几点看？
0	我想去看看	现在估计房主没醒呢，哈哈
1	侨力大厦这个房子什么时候可以看房？	这边安排一下
1	哪里的	青岛路那里
0	这小区里都有税么	好的
0	满几的	可以加微信吗 把大概一个预算先发给你
1	我现在觉得这里配套一般般	地铁口旁边有一个16万方的综合体正在建设
0	有不动产证吗？	您看一下吧
0	您好，请问这个房子的首付、税费和贷款是怎样的？	您好
0	小学学位是龙口西学位吗	自己住的
0	什么时候能够看房呢？	您好
0	能装吗？	能
0	什么时候能够看房呢？	你好
1	第一排好？	那肯定呀
1	他这家具什么的怎么算	要是要全套家具家电的话需要另算
0	您好，请问这个房子周边有哪些学校	楼层有要求吗
0	毛胚房是吗	没有哦，中介费是中介费，税是税
0	你好 有大税吗	2号楼当时是药监局的团购房
0	看房吗？	退下
0	能不能看成交的精装修？	您在贝壳网查成交就可以看到啊
0	您好，我正在看和泰家园的房子	我们现在有套93平的小三房性价比特别高
0	您好，请问这个房子周边有哪些学校	嗯嗯，蛮好的。我有好几个客户和您现在的想法一样，先把学区房准备好
0	有税吗	网签价格的百分之三，
0	有证吗	是边套的呢！
0	能看房吗？	绿洲家园不考虑了吗
0	这房子能看房嘛	你好
0	啥时候可看房？	我之前谈过320万可以卖 ，诚意客户可以见面谈谈
0	您好，这房还有税吗	您这边点进来一下
0	税费呢	还是靠近别墅区的，窗户外边就是新虹桥的别墅区，视野特别好
0	三期的是吧？	实地看看哇
1	什么时候能够看房呢？	现在随时都可以
0	请问首付和贷款是多少？	这套房子还在的
0	这是哪里的房子	阿姨您这边我可以给您介绍一下，您现在点进去。我可以跟您就房源讲解
0	哪个包大税呀	要看具体情况需要业主配合
1	价格还可以少？	但是，能谈下多少还要看缘分
1	这套房源价格还有优惠空间吗？	价格可以再谈
0	您好，我正在看经八路2号小区	要不，你留着联系方式给我，我推荐几套给你看看
0	这套房，产证有几年了	一首业主
0	随时看房吗	你电话多少呢？
0	临街不	10.14
0	请问临街吗	之前卖过一段时间  业主不卖了
0	看房方便吗	看呢
0	是那的？	你考虑70万左右的电梯房，还是考虑一楼带院子的房子
0	有遮挡吗	比起1.2层的状况好些。
0	几期	有几套虽然价格稍微低一点，但他都是一楼
0	家具全部都搬走了？?	17年的
0	证下来没有	我给您打电话说下
0	这套房子什么情况你了解吗	有，在链家交易没有
0	毛坯房那个是不是	反正比较大
0	不是南北只有南面有采光吗	最近半年这种东西向的没有成交，
0	这套房源价格还有优惠空间吗？	朝北的
0	什么户型	闸北实验两房 单价最低的一套
1	什么时候可以看	我可以和房东约
0	现在不能看嘛	这个价格挺优质的
0	这个谈价空间多大	好的
0	目前可以看么	通燃气带阳台
1	这个房子看房方便吗	房子我这边有钥匙，你看什么时候要看呢
0	这套房源价格还有优惠空间么？	您好
0	二手房家电家具是一起还是？	好，这边方便留个电话吗
0	先找时间看看吧	您好，北京链家是统一收费的，居间服务费是成交价的2.2%，保障服务费是成交价的0.5%，一共是2.7%
1	那个小区可以带看不？	好的，我问下今天可以不？不成就明天晚上
1	哦加上税要20万了对吗	是的
0	挡光吗	可以的不晚
1	现在可以看房吗	可以的
0	前面有业主还价到多少	这几套也不错
0	这是几期的	是老证
0	不满两年有高税啊	满两年，赠送地下室。
0	房子在几期	不止吧
0	这是临街，靠南门的楼吧	这套房子在5楼，您希望楼层高一点还是低一点
0	您好，我想了解万科金色家园即将上架的2室房源报价。	请问您想要多大面积的？
0	精装房是一次性付清吗	您看您什么时候方便看房子 可以过来看下这个房子
0	这房子在小区哪个位置	您好，您发的房子还在的，链家所有房源均为真实在售房源，想看看吗？我可以帮您约业主时间。
0	还有电梯房跟这儿配套差不多比较好的嘛？	那就汇隆花园那一套。
1	这个初中怎么样	梅林来说学位还可以的
0	有没有中央空调	这个得看哪个业主急卖就会降
0	这个是房贷吗	是的  北向房子  
1	那边地段咋样？	离地铁站也很近
1	有增值税吗？310万以上了	没有这个房子是售后公房满五唯一的没有增值税和个税
0	19年买入的？	学区未用
0	能看房哈	你点进来
0	南区北区？	您有时间过来看看吗？
0	有学校么 附近？	是的，
0	带我看看吧	好
0	那什么时候，满两年	您稍等
